id,title,level,n_enrolled,n_lectures,date,price
1023070,Creating FaceBook Design Using Bootstrap - Handson Project,All Levels,4616,19,2016-12-06,80
778226,Building HTML5 Canvas projects from scratch,Basic,8968,25,2016-03-03,100
1217948,Learn How To Become a Web Developer From Scratch,Basic,7062,172,2017-05-28,200
1027276,"Earn Big Profits With Web Development, Simple and Easy!",Basic,3073,13,2017-01-18,90
531360,BDD with Ruby on Rails using RSpec 3 and Capybara,All Levels,2706,103,2015-08-14,175
958132,Learn By Example: jQuery,All Levels,1702,78,2016-09-19,50
368340,Professional Python Web Development Using Flask,Basic,3420,102,2015-03-04,120
584786,JavaScript HTML CSS Project make a Quiz Tutorial,All Levels,7130,24,2015-08-18,95
584522,Voiceover Audio Secrets - Your Way to Top Audio Quality,Basic,918,39,2015-11-11,195
56259,jQuery UI In Depth,All Levels,1520,52,2013-07-28,25
402508,Codeless Website Development with Adobe Muse,All Levels,461,46,2015-02-25,50
1013380,Learn To Build A Google Map App Using Angular 2,Basic,116,7,2016-11-21,30
961996,Learn Reactivex From Ground Up,Intermediate,207,32,2016-09-22,40
551962,Learn HTML in 59 Minutes - Your intro to front-end dev,Basic,333,14,2015-07-14,35
520870,WordPress Theme Customization 101 (for beginners),Basic,305,9,2015-06-05,40
592352,Supercharging Development With Atom Text Editor,All Levels,644,28,2015-09-02,20
676554,Master WCF 4.0 From Scratch Using C#,All Levels,415,53,2015-11-23,50
19422,Drupal 7 for Beginners,All Levels,926,37,2012-06-14,35
994362,Critical Web Dev Skills & Tools for the Non-Tech Hustler,All Levels,3118,33,2016-12-20,0
593128,Install WordPress on Computer using XAMPP,Basic,4290,15,2015-08-26,0
1053406,Java Web Services Part 2,Intermediate,959,74,2017-01-12,20
580466,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,All Levels,55332,144,2015-09-22,195
857162,Learn To Create WordPress Themes By Building 10 Projects,All Levels,2273,91,2016-05-24,60
1107524,The Complete NodeJS Course: Build a Full Business Rating App,All Levels,17784,61,2017-02-13,195
653846,Master the MEAN Stack - Learn By Example,Intermediate,25799,42,2016-01-03,195
1090788,First Web Application with Spring Boot,Basic,2865,32,2017-01-27,40
1210652,HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap,Basic,346,74,2017-06-21,200
306556,Backbone Tutorial: Learn Backbonejs from Scratch,All Levels,4957,60,2014-10-27,90
420652,AngularJS Custom Directives with Dan Wahlin,All Levels,4128,61,2015-02-21,75
866460,Angular 2+ with Typescript - Essential Training,Basic,29348,66,2016-11-29,195
949282,Learn Angular 2 from Beginner to Advanced,Basic,32696,67,2016-10-07,195
994740,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,Basic,3503,41,2016-10-27,30
926206,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,All Levels,2354,45,2016-08-12,195
1075662,Learning Docker and Kubernetes by Lab,All Levels,586,56,2017-02-13,30
606756,Projects in ExpressJS - Learn ExpressJs building 10 projects,All Levels,1949,102,2015-09-15,50
1013314,PHP For Beginners : Learn PHP From Scratch!,All Levels,1825,58,2016-11-18,100
859422,Bootstrap 4.0 New Features: Build Responsive Website,All Levels,2296,14,2016-06-16,40
1035923,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,All Levels,550,70,2016-12-14,30
1035940,Professional RESTful API Design using Python Flask,Intermediate,578,36,2017-01-11,120
30911,HTML5 APIs For JavaScript - A Course For Web Developers ,All Levels,7706,45,2012-11-30,50
1063722,Learn Python Django - A Hands-On Course,Basic,1339,18,2017-01-18,50
125806,Comprehensive JavaScript Programming,All Levels,6760,27,2013-11-26,20
1101204,Security for your WordPress site,Basic,1096,7,2017-02-09,85
76052,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,All Levels,7407,147,2014-03-04,50
886614,Accelerated ES6 JavaScript Training,Intermediate,5811,114,2016-07-12,110
1241254,AWS Serverless APIs & Apps - A Complete Introduction,All Levels,2145,136,2017-06-19,145
822444,Python and Django Full Stack Web Developer Bootcamp,All Levels,11832,191,2017-02-24,200
904462,The Complete Elixir and Phoenix Bootcamp,All Levels,5279,123,2016-10-27,50
1144726,Build a Real-world App with ASP.NET Core and Angular 2 (4+),Intermediate,5332,160,2017-03-27,190
970600,REST APIs with Flask and Python,Intermediate,5151,115,2016-11-06,110
756150,Angular 4 (formerly Angular 2) - The Complete Guide,All Levels,73783,329,2016-02-11,190
80940,Build Websites from Scratch with HTML & CSS,Basic,51257,77,2013-09-25,145
405282,PHP for Beginners -Become a PHP Master - Project Included,All Levels,28880,286,2015-02-14,200
383204,The Professional Ruby on Rails Developer,All Levels,17334,96,2015-02-23,100
519442,The Complete Ruby on Rails Developer Course,All Levels,33677,283,2015-10-23,195
714724,Docker Technologies for DevOps and Developers,All Levels,19210,44,2016-08-29,30
791414,JavaScript programming: JavaScript for beginners,Basic,2215,74,2016-04-13,55
661774,JSON in Action: Build JSON-Based Applications,All Levels,1322,37,2016-03-11,50
597256,Learn Ruby Programming The Easy Way,All Levels,3485,19,2015-09-15,35
380582,Learn OAuth 2.0 - Get started as an API Security Expert,All Levels,2185,45,2015-07-20,95
572268,AngularJS For .Net Developers From Scratch,Intermediate,2494,40,2016-03-09,50
704582,"Jekyll: make fast, secure static sites and blogs with Jekyll",Basic,2091,29,2016-02-18,45
981600,HTML and CSS BootCamp for Beginners,Basic,1777,48,2017-01-20,30
537282,Hosting Django: Amazon Web Services (AWS) Fundamentals,All Levels,2573,46,2015-10-19,45
1204590,Angular Advanced MasterClass & FREE E-Book,Intermediate,228,72,2017-07-03,150
128946,Learn Responsive Web Development from Scratch,All Levels,59639,24,2013-12-09,0
895040,Build WordPress Plugin to extend Beaver Builder,Intermediate,1705,17,2016-07-04,50
955194,Coding Made Easy: A Beginners Guide To JavaScript,Basic,1950,16,2016-09-18,40
1000574,The Complete Developers Guide to MongoDB,All Levels,10945,129,2016-11-15,150
1200530,Electron for Desktop Apps: The Complete Developer's Guide,Basic,2606,77,2017-05-16,50
995016,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),All Levels,17671,329,2016-11-08,190
1208638,"React JS, Angular & Vue JS - Quickstart & Comparison",Basic,2273,142,2017-05-09,160
851712,The Complete JavaScript Course: Build a Real-World Project,All Levels,27801,113,2016-10-14,195
833442,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,All Levels,17297,111,2016-05-02,150
719002,Angular 2 with TypeScript for Beginners: The Pragmatic Guide,All Levels,40070,194,2016-03-03,150
832862,Meteor and React for Realtime Apps,All Levels,6527,111,2016-05-23,140
625204,The Web Developer Bootcamp,All Levels,121584,342,2015-11-02,200
164554,AngularJS JumpStart with Dan Wahlin,All Levels,17802,113,2014-03-24,75
764164,The Complete Web Developer Course 2.0,All Levels,114512,304,2016-03-08,200
446134,Ultimate Web Designer & Developer Course: Build 23 Projects!,All Levels,33788,246,2015-08-20,200
701634,ExpressJS Fundamentals,Basic,21245,9,2016-01-11,0
866696,REST WCF Service in ASP.NET,All Levels,7905,5,2016-06-08,0
720356,Projects in Node.js - Learn by Example,All Levels,869,38,2016-04-24,195
1107986,Building Data Visualizations with D3 and Angular 2,Basic,293,31,2017-02-23,125
772618,Learn Object Oriented PHP By Building a Complete Website,All Levels,36322,32,2016-03-01,0
542254,Web Programming Course : Asp.Net MVC,All Levels,2760,26,2015-07-13,100
928040,Learn Spring Framework Practically - Hands On Recipies,All Levels,522,48,2016-08-11,145
369132,One-stop Ruby on Rails: Build Web Applications from Scratch,All Levels,1628,129,2015-01-13,145
777654,Learn what's new in PHP 7,Intermediate,12336,26,2016-04-04,0
1161118,Dive Into Docker: The Docker Course for Developers,Basic,6437,22,2017-04-14,0
267286,"Basic Concepts of Web Development, HTTP and Java Servlets",Basic,2797,10,2014-08-27,35
1093608,The Most Comprehensive Web Development Course,All Levels,333,353,2017-05-01,200
289230,Learn and Understand AngularJS,All Levels,59361,55,2014-09-24,175
364426,JavaScript: Understanding the Weird Parts,All Levels,79612,85,2015-03-12,175
1039062,Webpack 2: The Complete Developer's Guide,All Levels,8964,56,2017-01-03,75
437398,Build Responsive Real World Websites with HTML5 and CSS3,All Levels,43977,77,2015-03-24,195
861624,ES6 Javascript: The Complete Developer's Guide,Basic,13010,68,2016-07-12,80
461160,Learn and Understand NodeJS,All Levels,58208,98,2015-08-31,195
947098,Understanding TypeScript,All Levels,9132,137,2016-09-12,110
781532,Advanced React and Redux,Intermediate,21998,119,2016-03-12,140
705264,Modern React with Redux,All Levels,50815,150,2015-12-28,180
1145430,Angular Styling & Animations (for Angular 2 and Angular 4),Intermediate,4138,107,2017-03-28,120
806922,The Complete ASP.NET MVC 5 Course,All Levels,20652,138,2016-05-16,190
1109926,GraphQL with React: The Complete Developers Guide,Intermediate,6412,114,2017-02-14,150
1134456,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",All Levels,2464,9,2017-03-07,0
552598,WordPress in under an hour - Create/manage your own website!,All Levels,6474,15,2015-07-15,0
56585,Twitter Bootstrap 2 for Beginners,Basic,2388,12,2013-05-29,20
674040,Bootstrap Tutorial - Essentials From Basic to Advanced,All Levels,1494,62,2015-11-29,195
19260,Create an Engaging Website with Twitter Bootstrap 2.x,All Levels,1463,24,2012-06-18,20
944156,Javascript :basics for beginners,Basic,1057,12,2016-08-29,30
742712,CSS Tutorial For Beginners: Style Your Wordpress Templates,Basic,1049,47,2016-01-27,35
1193538,HTML5 And CSS3 - Build Modern Responsive Websites,All Levels,109,69,2017-06-02,175
228934,PSD to HTML5/CSS3 using Twitter Bootstrap 3! ,All Levels,2073,16,2015-02-25,95
65355,Web Development: Make A Website That Will Sell For Thousands,All Levels,1116,51,2013-09-03,50
814848,WordPress Basics to Business: Share and Sell your Expertise,Basic,1125,45,2016-04-07,50
1021594,PHP Zend Framework 2:Creating a CRUD Application,All Levels,802,9,2016-11-25,40
548068,JavaScript Fundamentals,All Levels,4409,100,2016-12-20,0
738552,Building a Website With Jekyll,All Levels,686,21,2016-01-25,20
128384,Big Data and Apache Hadoop for Developers - Fundamentals,Intermediate,1154,9,2013-12-10,30
610202,Wordpress Development : Create a Custom Wordpress Website,All Levels,885,13,2015-09-13,120
856968,How to Make a Wordpress Website 2017,Basic,2437,10,2016-06-07,0
352774,RESTful Services with ASP.NET Web API,All Levels,716,34,2014-11-21,85
130694,Web Hosting Fundamentals,All Levels,1867,8,2013-12-08,20
1179104,Learning Path: React: Make Stunning React Websites,Advanced,91,53,2017-04-18,200
425084,Administering Microsoft SQL Server 2012 Databases - 70-462,All Levels,586,98,2015-03-23,60
1016650,PHP CodeIgniter:CRUD concepts in MVC,All Levels,601,6,2016-11-27,40
1152012,Adobe Experience Manager CMS Basics,Basic,81,33,2017-05-02,35
673196,Introduction to Frontend Web Development For  Beginners,Basic,1018,48,2016-08-02,145
519952,PHP: Complete Login and Registration System with PHP & MYSQL,All Levels,1448,48,2015-06-16,200
846156,JavaScript Complete Guide to learning JavaScript,Basic,1296,72,2016-05-17,200
599504,Advanced Scalable Python Web Development Using Flask,Intermediate,1299,71,2016-08-11,120
710486,jQuery for Absolute Beginners - Lite,All Levels,1769,7,2015-12-30,20
766592,HTML Complete Course - Beginner to Expert,All Levels,20073,28,2016-02-29,0
859446,Cross-Platform Development with ASP.NET Core 1.0 MVC,All Levels,601,64,2016-07-11,35
450068,Build a Photo Blog with Ruby on Rails,Intermediate,2281,21,2015-04-02,20
130064,Practical PHP: Master the Basics and Code Dynamic Websites,All Levels,83737,45,2014-07-19,0
382786,Sass Workflow,Basic,20890,21,2015-02-06,0
94432,Learn PHP Fundamentals From Scratch,Basic,48650,9,2013-10-16,0
688872,XML For Absolute Beginners: Learn to create your own tags,Basic,1945,10,2015-12-17,75
297390,Joomla: Create a Joomla Website This Weekend With NO CODING!,Basic,18496,30,2014-10-06,0
495678,JavaScript for beginners - A Complete Guide,All Levels,1193,58,2015-06-16,100
988982,Laravel Deployment - Launch your Laravel Application Online,Intermediate,4905,13,2016-10-22,0
722754,WordPress Development Crash Course: From Zero To Hero,All Levels,1699,22,2016-02-01,60
563668,Learn how to create a WordPress theme using Pinegrow,Intermediate,11812,19,2015-07-27,0
661878,Learn to Build Web Apps using Laravel Framework,All Levels,746,39,2015-11-10,30
1160196,Flexbox: The complete guide,All Levels,189,16,2017-06-09,35
335280,How to Safely Copy and Move Your WordPress Website,Intermediate,1419,20,2014-11-05,60
957362,AngularJs :basics for beginners,All Levels,1237,14,2016-09-19,45
688874,JSON For Beginners: A Very Basic Introduction,Basic,1703,8,2016-01-18,65
343816,Learn SASS and improve your CSS,All Levels,1849,24,2014-12-20,55
1127988,Angular Tutorial For Beginners,Basic,5397,36,2017-02-28,0
1079624,HTML and CSS for Absolute Beginners,All Levels,4410,26,2017-01-20,0
746790,"JavaScript, jQuery and Ajax",All Levels,1554,60,2016-02-02,20
1106646,Laravel Blog Development Starter,All Levels,4499,20,2017-02-14,0
647564,React: Learn ReactJS Fundamentals for Front-End Developers,All Levels,1993,26,2016-06-06,55
963378,JavaScript For Absolute Beginners - Level Two,Intermediate,424,9,2016-09-20,30
1239022,How To Create A Real Estate Website With Wordpress 2017,Basic,3782,11,2017-06-06,0
650222,The Complete HTML5 and CSS3 Course - with 8 Websites Design,All Levels,1551,78,2015-12-07,30
565384,Introduction to Modern Programming with PHP,Basic,954,123,2015-08-27,20
784544,HTML Introduction Course: Learn HTML in 2 hours!!!,All Levels,7304,28,2016-03-08,0
340844,Learn HTML & CSS: How To Start Your Web Development Career,Basic,15462,60,2015-09-29,0
1227322,React vs Angular vs Vue.js by Example,Basic,6958,30,2017-06-02,0
792703,Create WordPress Plugins,All Levels,964,21,2016-04-08,50
1246622,Build and Deploy a LAMP server on AWS,Basic,3571,8,2017-06-19,0
679158,Build your own Beautiful Blog in WordPress + SEO,All Levels,2421,28,2015-11-25,200
808622,AngularJS Authentication: Secure Your App with Auth0,All Levels,21689,13,2016-04-01,0
1248974,Learn Bootstrap 4 by Example,All Levels,5542,9,2017-06-12,0
1090870,Complete WooCommerce Plugin Tutorial For Wordpress 2017,Basic,7922,16,2017-01-27,0
1041426,How To Build And Make A Wordpress Website From Scratch 2017,All Levels,7055,24,2017-01-24,0
909244,Docker for Developers - Newest Version 1.12 with Swarm Mode,Basic,767,81,2016-07-22,95
1102962,Angular Material - Quickstart,Basic,3766,14,2017-03-09,0
405926,HTML and CSS for Beginners - Build a Website & Launch ONLINE,All Levels,70773,50,2015-03-19,0
186096,"Core: A Web App Reference Guide for Django, Python, and More",All Levels,2497,154,2014-05-29,195
832478,"JSON with Java APIs, jQuery and JSON REST Web Services",Basic,799,41,2016-05-30,95
708578,Bootstrap 4 Quick Start: Code Modern Responsive Websites,All Levels,41478,13,2015-12-30,0
667992,Learn Symfony 3 framework by practical examples,All Levels,867,48,2016-09-19,125
1050632,"Complete Web Development with HTML, CSS and Javascript",Intermediate,2097,10,2017-06-27,0
380178,Web Hosting Introduction: How to Publish Your Website Online,Basic,5533,11,2015-02-09,0
924216,Django For Beginners,Basic,534,51,2016-08-23,175
1038538,Introduction to QGIS Python Programming,Basic,197,28,2016-12-22,85
421018,Learning Object-Oriented JavaScript,Intermediate,533,23,2015-02-17,75
768612,Bootstrap Tutorial for Beginners,Basic,1036,20,2016-02-21,20
764076,Learn Bootstrap3 With Multi Purposes Single Page Layout,All Levels,4503,122,2016-02-16,0
59535,HTML for Beginners,Basic,8592,35,2013-07-20,0
1063430,How to Build WordPress Themes: A Web Designer's Guide,Intermediate,183,47,2017-03-31,165
967424,XML DTD :basics for beginners,All Levels,903,7,2016-09-26,35
520302,Learn to make an HTML 5 website with a video background,All Levels,1236,14,2015-06-05,80
774648,Learn Authentication With ASP.NET Identity Security 2017,All Levels,305,13,2016-02-26,50
